queue_id,queued_at,source,outcome,duration,requested_media_type
bf6b8223d92e,09/03/21 16:51,tab,finished,9,text
68058f1a9c69,09/03/21 16:51,button_embed,canceled,20,text
bf6b8223d92e,09/03/21 16:52,tab,finished,170,text
bf6b8223d92e,09/03/21 16:52,tab,finished,421,text
68058f1a9c69,09/03/21 16:52,button_embed,finished,78,text
23825e66b683,09/03/21 16:52,sdk,finished,1,text
68058f1a9c69,09/03/21 16:52,tab,finished,76,text
bf6b8223d92e,09/03/21 16:53,tab,finished,373,text
bf6b8223d92e,09/03/21 16:53,tab,finished,287,text
23825e66b683,09/03/21 16:53,sdk,finished,0,text
bf6b8223d92e,09/03/21 16:54,tab,finished,92,text
68058f1a9c69,09/03/21 16:54,button_embed,canceled,5,text
68058f1a9c69,09/03/21 16:54,button_embed,finished,5,text
bf6b8223d92e,09/03/21 16:54,tab,disconnected,98,text
bf6b8223d92e,09/03/21 16:54,tab,finished,54,text
68058f1a9c69,09/03/21 16:55,button_embed,finished,8,text
bf6b8223d92e,09/03/21 16:55,tab,finished,267,text
68058f1a9c69,09/03/21 16:55,tab,finished,5,text
e901326308d7,09/03/21 16:56,offline_phone,finished,640,phone
68058f1a9c69,09/03/21 16:56,button_embed,finished,5,text
bf6b8223d92e,09/03/21 16:57,tab,finished,18,text
68058f1a9c69,09/03/21 16:57,button_embed,finished,14,text
23825e66b683,09/03/21 16:57,sdk,finished,1,text
68058f1a9c69,09/03/21 16:57,tab,finished,2,text
68058f1a9c69,09/03/21 16:57,button_embed,finished,5,text
bf6b8223d92e,09/03/21 16:58,tab,finished,202,text
68058f1a9c69,09/03/21 16:58,button_embed,finished,21,text
bf6b8223d92e,09/03/21 16:58,tab,finished,2,text
23825e66b683,09/03/21 16:58,sdk,finished,3,text
bf6b8223d92e,09/03/21 16:59,tab,finished,8,text
23825e66b683,09/03/21 16:59,sdk,finished,1,text
68058f1a9c69,09/03/21 16:59,tab,finished,6,text
e901326308d7,09/03/21 16:59,offline_phone,finished,15,phone
bf6b8223d92e,09/03/21 16:59,tab,finished,19,text
bf6b8223d92e,09/03/21 17:01,tab,finished,11,text
23825e66b683,09/03/21 17:01,sdk,finished,1,text
bf6b8223d92e,09/03/21 17:01,tab,finished,161,text
68058f1a9c69,09/03/21 17:01,tab,finished,3,text
bf6b8223d92e,09/03/21 17:01,tab,finished,230,text
bf6b8223d92e,09/03/21 17:02,tab,finished,248,text
68058f1a9c69,09/03/21 17:02,button_embed,finished,3,text
bf6b8223d92e,09/03/21 17:02,tab,finished,138,text
23825e66b683,09/03/21 17:02,sdk,finished,2,text
bf6b8223d92e,09/03/21 17:03,tab,canceled,137,text
e901326308d7,09/03/21 17:03,offline_phone,finished,6,phone
68058f1a9c69,09/03/21 17:03,button_embed,finished,2,text
23825e66b683,09/03/21 17:03,sdk,finished,1,text
bf6b8223d92e,09/03/21 17:04,tab,finished,243,text
68058f1a9c69,09/03/21 17:05,button_embed,finished,12,text
bf6b8223d92e,09/03/21 17:05,tab,canceled,166,text
68058f1a9c69,09/03/21 17:05,button_embed,finished,1,text
bf6b8223d92e,09/03/21 17:05,tab,canceled,68,text
68058f1a9c69,09/03/21 17:06,button_embed,finished,13,text
68058f1a9c69,09/03/21 17:06,button_embed,finished,8,text
23825e66b683,09/03/21 17:07,sdk,finished,2,text
bf6b8223d92e,09/03/21 17:07,tab,finished,13,text
bf6b8223d92e,09/03/21 17:07,tab,canceled,93,text
68058f1a9c69,09/03/21 17:07,button_embed,finished,2,text
68058f1a9c69,09/03/21 17:07,button_embed,finished,7,text
68058f1a9c69,09/03/21 17:08,tab,finished,5,text
bf6b8223d92e,09/03/21 17:08,tab,finished,119,text
bf6b8223d92e,09/03/21 17:08,tab,finished,4,text
e901326308d7,09/03/21 17:08,offline_phone,finished,66,phone
68058f1a9c69,09/03/21 17:08,button_embed,finished,4,text
68058f1a9c69,09/03/21 17:09,tab,finished,11,text
68058f1a9c69,09/03/21 17:10,tab,finished,8,text
23825e66b683,09/03/21 17:10,sdk,finished,2,text
bf6b8223d92e,09/03/21 17:10,tab,finished,105,text
e901326308d7,09/03/21 17:11,offline_phone,finished,18,phone
68058f1a9c69,09/03/21 17:11,tab,finished,8,text
bf6b8223d92e,09/03/21 17:11,tab,finished,126,text
bf6b8223d92e,09/03/21 17:11,tab,finished,149,text
23825e66b683,09/03/21 17:11,sdk,finished,2,text
23825e66b683,09/03/21 17:11,sdk,finished,4,text
bf6b8223d92e,09/03/21 17:11,tab,finished,261,text
68058f1a9c69,09/03/21 17:12,tab,finished,3,text
bf6b8223d92e,09/03/21 17:13,tab,finished,200,text
bf6b8223d92e,09/03/21 17:13,tab,finished,5,text
23825e66b683,09/03/21 17:13,sdk,finished,1,text
e901326308d7,09/03/21 17:14,offline_phone,finished,7,phone
bf6b8223d92e,09/03/21 17:14,tab,finished,146,text
68058f1a9c69,09/03/21 17:14,button_embed,finished,7,text
bf6b8223d92e,09/03/21 17:15,tab,canceled,61,text
68058f1a9c69,09/03/21 17:15,button_embed,finished,21,text
bf6b8223d92e,09/03/21 17:15,tab,finished,124,text
68058f1a9c69,09/03/21 17:15,tab,finished,6,text
bf6b8223d92e,09/03/21 17:16,tab,canceled,42,text
68058f1a9c69,09/03/21 17:17,button_embed,finished,2,text
bf6b8223d92e,09/03/21 17:18,tab,finished,2,text
bf6b8223d92e,09/03/21 17:18,tab,canceled,24,text
68058f1a9c69,09/03/21 17:18,tab,finished,7,text
bf6b8223d92e,09/03/21 17:18,tab,finished,199,text
68058f1a9c69,09/03/21 17:18,button_embed,finished,10,text
bf6b8223d92e,09/03/21 17:18,tab,finished,8,text
bf6b8223d92e,09/03/21 17:18,tab,disconnected,75,text
68058f1a9c69,09/03/21 17:18,button_embed,finished,2,text
bf6b8223d92e,09/03/21 17:19,tab,finished,117,text
bf6b8223d92e,09/03/21 17:19,tab,finished,325,text
bf6b8223d92e,09/03/21 17:19,tab,finished,22,text
bf6b8223d92e,09/03/21 17:19,tab,finished,59,text
bf6b8223d92e,09/03/21 17:19,tab,canceled,56,text
23825e66b683,09/03/21 17:19,sdk,finished,2,text
bf6b8223d92e,09/03/21 17:19,tab,finished,438,text
bf6b8223d92e,09/03/21 17:20,tab,finished,194,text
68058f1a9c69,09/03/21 17:21,tab,finished,16,text
e901326308d7,09/03/21 17:21,offline_phone,finished,12,phone
bf6b8223d92e,09/03/21 17:21,tab,finished,10,text
68058f1a9c69,09/03/21 17:21,button_embed,finished,2,text
68058f1a9c69,09/03/21 17:21,button_embed,finished,10,text
bf6b8223d92e,09/03/21 17:21,tab,finished,41,text
bf6b8223d92e,09/03/21 17:22,tab,finished,130,text
68058f1a9c69,09/03/21 17:22,button_embed,finished,10,text
68058f1a9c69,09/03/21 17:23,tab,finished,17,text
bf6b8223d92e,09/03/21 17:23,tab,finished,6,text
68058f1a9c69,09/03/21 17:23,button_embed,finished,13,text
68058f1a9c69,09/03/21 17:24,button_embed,finished,7,text
68058f1a9c69,09/03/21 17:24,button_embed,finished,3,text
23825e66b683,09/03/21 17:24,sdk,finished,0,text
bf6b8223d92e,09/03/21 17:25,tab,finished,10,text
68058f1a9c69,09/03/21 17:25,tab,finished,12,text
bf6b8223d92e,09/03/21 17:25,tab,finished,68,text
68058f1a9c69,09/03/21 17:25,tab,finished,4,text
68058f1a9c69,09/03/21 17:26,button_embed,finished,6,text
23825e66b683,09/03/21 17:26,sdk,finished,3,text
68058f1a9c69,09/03/21 17:27,tab,finished,3,text
68058f1a9c69,09/03/21 17:27,button_embed,finished,3,text
68058f1a9c69,09/03/21 17:28,button_embed,finished,4,text
e901326308d7,09/03/21 17:28,offline_phone,finished,11,phone
68058f1a9c69,09/03/21 17:29,button_embed,finished,12,text
bf6b8223d92e,09/03/21 17:30,tab,finished,683,text
bf6b8223d92e,09/03/21 17:31,tab,canceled,39,text
bf6b8223d92e,09/03/21 17:31,tab,finished,12,text
e901326308d7,09/03/21 17:31,offline_phone,finished,27,phone
bf6b8223d92e,09/03/21 17:31,tab,finished,8,text
68058f1a9c69,09/03/21 17:32,button_embed,finished,2,text
23825e66b683,09/03/21 17:32,sdk,finished,1,text
bf6b8223d92e,09/03/21 17:33,tab,finished,38,text
bf6b8223d92e,09/03/21 17:33,tab,finished,234,text
68058f1a9c69,09/03/21 17:33,tab,finished,47,text
68058f1a9c69,09/03/21 17:33,button_embed,finished,101,text
bf6b8223d92e,09/03/21 17:34,tab,finished,356,text
68058f1a9c69,09/03/21 17:34,tab,canceled,30,text
bf6b8223d92e,09/03/21 17:34,tab,finished,14,text
68058f1a9c69,09/03/21 17:34,tab,finished,2,text
68058f1a9c69,09/03/21 17:35,tab,finished,26,text
68058f1a9c69,09/03/21 17:35,tab,finished,5,text
68058f1a9c69,09/03/21 17:36,button_embed,finished,4,text
68058f1a9c69,09/03/21 17:36,tab,finished,5,text
23825e66b683,09/03/21 17:36,sdk,finished,2,text
23825e66b683,09/03/21 17:36,sdk,finished,3,text
bf6b8223d92e,09/03/21 17:36,tab,finished,124,text
68058f1a9c69,09/03/21 17:36,button_embed,finished,5,text
bf6b8223d92e,09/03/21 17:37,tab,canceled,22,text
bf6b8223d92e,09/03/21 17:38,tab,finished,217,text
bf6b8223d92e,09/03/21 17:38,tab,finished,89,text
bf6b8223d92e,09/03/21 17:39,tab,finished,133,text
bf6b8223d92e,09/03/21 17:39,tab,finished,347,text
bf6b8223d92e,09/03/21 17:39,tab,finished,131,text
bf6b8223d92e,09/03/21 17:39,tab,finished,153,text
bf6b8223d92e,09/03/21 17:39,tab,finished,9,text
bf6b8223d92e,09/03/21 17:40,tab,finished,117,text
bf6b8223d92e,09/03/21 17:40,tab,finished,155,text
bf6b8223d92e,09/03/21 17:41,tab,canceled,42,text
bf6b8223d92e,09/03/21 17:42,tab,finished,72,text
68058f1a9c69,09/03/21 17:42,button_embed,finished,5,text
bf6b8223d92e,09/03/21 17:43,tab,finished,215,text
68058f1a9c69,09/03/21 17:43,button_embed,finished,7,text
bf6b8223d92e,09/03/21 17:43,tab,finished,95,text
bf6b8223d92e,09/03/21 17:44,tab,finished,133,text
68058f1a9c69,09/03/21 17:44,button_embed,finished,17,text
68058f1a9c69,09/03/21 17:45,button_embed,finished,7,text
68058f1a9c69,09/03/21 17:45,button_embed,finished,189,text
e901326308d7,09/03/21 17:46,offline_phone,canceled,280,phone
23825e66b683,09/03/21 17:46,sdk,finished,4,text
23825e66b683,09/03/21 17:46,sdk,finished,0,text
68058f1a9c69,09/03/21 17:46,button_embed,finished,157,text
bf6b8223d92e,09/03/21 17:46,tab,finished,59,text
68058f1a9c69,09/03/21 17:47,button_embed,finished,6,text
68058f1a9c69,09/03/21 17:47,button_embed,finished,2,text
bf6b8223d92e,09/03/21 17:48,tab,finished,4,text
e901326308d7,09/03/21 17:48,offline_phone,finished,9,phone
bf6b8223d92e,09/03/21 17:48,tab,finished,216,text
68058f1a9c69,09/03/21 17:48,button_embed,finished,8,text
bf6b8223d92e,09/03/21 17:49,tab,finished,154,text
23825e66b683,09/03/21 17:49,sdk,finished,1,text
23825e66b683,09/03/21 17:49,sdk,finished,3,text
bf6b8223d92e,09/03/21 17:50,tab,finished,89,text
bf6b8223d92e,09/03/21 17:51,tab,finished,141,text
e901326308d7,09/03/21 17:51,offline_phone,canceled,120,phone
68058f1a9c69,09/03/21 17:52,button_embed,finished,210,text
bf6b8223d92e,09/03/21 17:52,tab,canceled,8,text
68058f1a9c69,09/03/21 17:52,button_embed,finished,3,text
bf6b8223d92e,09/03/21 17:53,tab,finished,239,text
68058f1a9c69,09/03/21 17:53,button_embed,finished,179,text
bf6b8223d92e,09/03/21 17:54,tab,finished,156,text
bf6b8223d92e,09/03/21 17:54,tab,finished,308,text
bf6b8223d92e,09/03/21 17:54,tab,finished,683,text
68058f1a9c69,09/03/21 17:55,tab,finished,18,text
bf6b8223d92e,09/03/21 17:55,tab,finished,212,text
23825e66b683,09/03/21 17:56,sdk,finished,3,text
68058f1a9c69,09/03/21 17:56,tab,finished,4,text
23825e66b683,09/03/21 17:56,sdk,finished,1,text
68058f1a9c69,09/03/21 17:57,button_embed,disconnected,118,text
bf6b8223d92e,09/03/21 17:57,tab,finished,235,text
23825e66b683,09/03/21 17:57,sdk,finished,1,text
68058f1a9c69,09/03/21 17:57,button_embed,finished,13,text
68058f1a9c69,09/03/21 17:57,button_embed,finished,5,text
bf6b8223d92e,09/03/21 17:58,tab,finished,8,text
68058f1a9c69,09/03/21 17:58,button_embed,disconnected,104,text
68058f1a9c69,09/03/21 17:58,button_embed,finished,21,text
68058f1a9c69,09/03/21 17:58,button_embed,finished,162,text
bf6b8223d92e,09/03/21 17:59,tab,finished,300,text
bf6b8223d92e,09/03/21 17:59,tab,finished,171,text
68058f1a9c69,09/03/21 17:59,button_embed,finished,7,text
bf6b8223d92e,09/03/21 18:00,tab,disconnected,241,text
bf6b8223d92e,09/03/21 18:00,tab,finished,263,text
bf6b8223d92e,09/03/21 18:00,tab,finished,170,text
68058f1a9c69,09/03/21 18:00,button_embed,finished,316,text
bf6b8223d92e,09/03/21 18:00,tab,canceled,461,text
68058f1a9c69,09/03/21 18:00,tab,canceled,8,text
68058f1a9c69,09/03/21 18:01,tab,finished,6,text
68058f1a9c69,09/03/21 18:01,tab,canceled,37,text
bf6b8223d92e,09/03/21 18:02,tab,finished,183,text
68058f1a9c69,09/03/21 18:02,button_embed,finished,194,text
68058f1a9c69,09/03/21 18:02,button_embed,canceled,10,text
68058f1a9c69,09/03/21 18:02,tab,finished,302,text
bf6b8223d92e,09/03/21 18:03,tab,finished,814,text
bf6b8223d92e,09/03/21 18:03,tab,finished,315,text
23825e66b683,09/03/21 18:04,sdk,finished,2,text
68058f1a9c69,09/03/21 18:04,tab,canceled,3,text
68058f1a9c69,09/03/21 18:04,button_embed,disconnected,313,text
bf6b8223d92e,09/03/21 18:05,tab,disconnected,131,text
68058f1a9c69,09/03/21 18:05,button_embed,finished,14,text
bf6b8223d92e,09/03/21 18:06,tab,finished,90,text
bf6b8223d92e,09/03/21 18:06,tab,finished,97,text
bf6b8223d92e,09/03/21 18:06,tab,canceled,72,text
23825e66b683,09/03/21 18:06,sdk,finished,3,text
68058f1a9c69,09/03/21 18:06,button_embed,finished,416,text
bf6b8223d92e,09/03/21 18:07,tab,finished,93,text
bf6b8223d92e,09/03/21 18:07,tab,disconnected,125,text
bf6b8223d92e,09/03/21 18:07,tab,finished,414,text
68058f1a9c69,09/03/21 18:07,button_embed,disconnected,198,text
68058f1a9c69,09/03/21 18:07,button_embed,canceled,55,text
68058f1a9c69,09/03/21 18:07,button_embed,finished,270,text
bf6b8223d92e,09/03/21 18:07,tab,finished,636,text
68058f1a9c69,09/03/21 18:07,tab,finished,83,text
68058f1a9c69,09/03/21 18:08,tab,canceled,234,text
23825e66b683,09/03/21 18:08,sdk,finished,2,text
23825e66b683,09/03/21 18:08,sdk,finished,1,text
68058f1a9c69,09/03/21 18:08,button_embed,finished,45,text
23825e66b683,09/03/21 18:08,sdk,finished,0,text
68058f1a9c69,09/03/21 18:08,tab,finished,234,text
68058f1a9c69,09/03/21 18:09,button_embed,finished,217,text
23825e66b683,09/03/21 18:09,sdk,finished,1,text
68058f1a9c69,09/03/21 18:09,tab,canceled,38,text
68058f1a9c69,09/03/21 18:10,tab,finished,166,text
bf6b8223d92e,09/03/21 18:10,tab,finished,558,text
bf6b8223d92e,09/03/21 18:10,tab,disconnected,62,text
bf6b8223d92e,09/03/21 18:10,tab,disconnected,495,text
e901326308d7,09/03/21 18:11,offline_phone,finished,4,phone
68058f1a9c69,09/03/21 18:11,tab,finished,335,text
23825e66b683,09/03/21 18:11,sdk,finished,0,text
68058f1a9c69,09/03/21 18:11,button_embed,disconnected,123,text
bf6b8223d92e,09/03/21 18:12,tab,disconnected,191,text
68058f1a9c69,09/03/21 18:13,tab,finished,223,text
23825e66b683,09/03/21 18:13,sdk,finished,3,text
68058f1a9c69,09/03/21 18:13,button_embed,disconnected,348,text
68058f1a9c69,09/03/21 18:13,button_embed,disconnected,157,text
68058f1a9c69,09/03/21 18:13,button_embed,canceled,64,text
68058f1a9c69,09/03/21 18:14,tab,finished,90,text
68058f1a9c69,09/03/21 18:14,tab,finished,165,text
68058f1a9c69,09/03/21 18:14,tab,finished,248,text
68058f1a9c69,09/03/21 18:14,tab,canceled,85,text
e901326308d7,09/03/21 18:14,offline_phone,finished,9,phone
68058f1a9c69,09/03/21 18:15,button_embed,canceled,95,text
68058f1a9c69,09/03/21 18:15,button_embed,finished,225,text
68058f1a9c69,09/03/21 18:16,button_embed,finished,159,text
bf6b8223d92e,09/03/21 18:17,tab,finished,532,text
68058f1a9c69,09/03/21 18:17,button_embed,canceled,8,text
bf6b8223d92e,09/03/21 18:17,tab,finished,324,text
68058f1a9c69,09/03/21 18:18,button_embed,disconnected,190,text
68058f1a9c69,09/03/21 18:19,button_embed,disconnected,208,text
68058f1a9c69,09/03/21 18:19,tab,finished,882,text
68058f1a9c69,09/03/21 18:19,button_embed,finished,288,text
bf6b8223d92e,09/03/21 18:20,tab,finished,351,text
68058f1a9c69,09/03/21 18:20,tab,canceled,45,text
23825e66b683,09/03/21 18:21,sdk,finished,0,text
23825e66b683,09/03/21 18:21,sdk,finished,0,text
68058f1a9c69,09/03/21 18:22,button_embed,canceled,145,text
68058f1a9c69,09/03/21 18:22,tab,disconnected,327,text
68058f1a9c69,09/03/21 18:22,button_embed,disconnected,191,text
68058f1a9c69,09/03/21 18:24,button_embed,finished,91,text
68058f1a9c69,09/03/21 18:24,button_embed,disconnected,481,text
68058f1a9c69,09/03/21 18:25,button_embed,canceled,44,text
bf6b8223d92e,09/03/21 18:25,tab,finished,330,text
68058f1a9c69,09/03/21 18:25,tab,finished,452,text
68058f1a9c69,09/03/21 18:25,button_embed,finished,241,text
68058f1a9c69,09/03/21 18:26,tab,canceled,33,text
23825e66b683,09/03/21 18:27,sdk,finished,1,text
68058f1a9c69,09/03/21 18:27,button_embed,finished,303,text
68058f1a9c69,09/03/21 18:27,button_embed,canceled,19,text
bf6b8223d92e,09/03/21 18:27,tab,finished,19,text
68058f1a9c69,09/03/21 18:27,button_embed,disconnected,148,text
bf6b8223d92e,09/03/21 18:28,tab,disconnected,177,text
23825e66b683,09/03/21 18:28,sdk,finished,0,text
23825e66b683,09/03/21 18:28,sdk,finished,0,text
23825e66b683,09/03/21 18:29,sdk,finished,3,text
68058f1a9c69,09/03/21 18:29,button_embed,disconnected,180,text
bf6b8223d92e,09/03/21 18:30,tab,finished,430,text
68058f1a9c69,09/03/21 18:31,button_embed,finished,419,text
68058f1a9c69,09/03/21 18:31,button_embed,disconnected,195,text
68058f1a9c69,09/03/21 18:31,tab,finished,247,text
bf6b8223d92e,09/03/21 18:31,tab,finished,205,text
bf6b8223d92e,09/03/21 18:32,tab,canceled,11,text
bf6b8223d92e,09/03/21 18:32,tab,finished,437,text
68058f1a9c69,09/03/21 18:32,button_embed,canceled,102,text
68058f1a9c69,09/03/21 18:33,button_embed,canceled,183,text
bf6b8223d92e,09/03/21 18:33,tab,finished,17,text
23825e66b683,09/03/21 18:33,sdk,finished,1,text
68058f1a9c69,09/03/21 18:34,button_embed,finished,666,text
bf6b8223d92e,09/03/21 18:34,tab,finished,18,text
68058f1a9c69,09/03/21 18:34,tab,canceled,8,text
68058f1a9c69,09/03/21 18:35,tab,canceled,122,text
bf6b8223d92e,09/03/21 18:36,tab,finished,1316,text
e901326308d7,09/03/21 18:36,offline_phone,canceled,97,phone
bf6b8223d92e,09/03/21 18:37,tab,finished,229,text
bf6b8223d92e,09/03/21 18:38,tab,finished,68,text
bf6b8223d92e,09/03/21 18:38,tab,finished,160,text
68058f1a9c69,09/03/21 18:38,tab,finished,896,text
bf6b8223d92e,09/03/21 18:38,tab,canceled,378,text
68058f1a9c69,09/03/21 18:39,button_embed,canceled,37,text
68058f1a9c69,09/03/21 18:39,button_embed,canceled,9,text
bf6b8223d92e,09/03/21 18:39,tab,finished,33,text
bf6b8223d92e,09/03/21 18:40,tab,finished,55,text
68058f1a9c69,09/03/21 18:40,button_embed,canceled,5,text
23825e66b683,09/03/21 18:40,sdk,finished,0,text
bf6b8223d92e,09/03/21 18:41,tab,finished,716,text
bf6b8223d92e,09/03/21 18:42,tab,canceled,121,text
68058f1a9c69,09/03/21 18:42,button_embed,canceled,18,text
68058f1a9c69,09/03/21 18:42,button_embed,canceled,13,text
23825e66b683,09/03/21 18:42,sdk,finished,2,text
68058f1a9c69,09/03/21 18:42,button_embed,canceled,21,text
bf6b8223d92e,09/03/21 18:43,tab,finished,418,text
68058f1a9c69,09/03/21 18:43,button_embed,finished,501,text
bf6b8223d92e,09/03/21 18:43,tab,finished,106,text
68058f1a9c69,09/03/21 18:45,button_embed,finished,485,text
68058f1a9c69,09/03/21 18:45,button_embed,disconnected,867,text
bf6b8223d92e,09/03/21 18:45,tab,finished,350,text
bf6b8223d92e,09/03/21 18:45,tab,finished,77,text
68058f1a9c69,09/03/21 18:46,tab,finished,173,text
68058f1a9c69,09/03/21 18:47,tab,finished,337,text
68058f1a9c69,09/03/21 18:48,tab,canceled,124,text
68058f1a9c69,09/03/21 18:48,button_embed,canceled,5,text
68058f1a9c69,09/03/21 18:48,tab,finished,656,text
68058f1a9c69,09/03/21 18:48,button_embed,canceled,17,text
e901326308d7,09/03/21 18:49,offline_phone,finished,9,phone
e901326308d7,09/03/21 18:49,offline_phone,finished,8,phone
23825e66b683,09/03/21 18:49,sdk,finished,1,text
bf6b8223d92e,09/03/21 18:50,tab,finished,21,text
68058f1a9c69,09/03/21 18:50,button_embed,disconnected,315,text
bf6b8223d92e,09/03/21 18:51,tab,finished,73,text
23825e66b683,09/03/21 18:52,sdk,finished,0,text
bf6b8223d92e,09/03/21 18:52,tab,finished,472,text
68058f1a9c69,09/03/21 18:53,button_embed,finished,567,text
68058f1a9c69,09/03/21 18:53,button_embed,canceled,9,text
68058f1a9c69,09/03/21 18:54,tab,finished,251,text
68058f1a9c69,09/03/21 18:54,button_embed,finished,211,text
bf6b8223d92e,09/03/21 18:54,tab,finished,324,text
23825e66b683,09/03/21 18:55,sdk,finished,3,text
68058f1a9c69,09/03/21 18:55,button_embed,disconnected,137,text
e901326308d7,09/03/21 18:55,offline_phone,finished,4,phone
68058f1a9c69,09/03/21 18:55,button_embed,finished,140,text
68058f1a9c69,09/03/21 18:55,button_embed,canceled,4,text
68058f1a9c69,09/03/21 18:56,button_embed,canceled,4,text
bf6b8223d92e,09/03/21 18:56,tab,canceled,218,text
68058f1a9c69,09/03/21 18:57,button_embed,canceled,23,text
